Date,Time,Currency,Impact,Title,Actual,Forecast,Previous,Alerts
04-30-2018,9:45,USD,M,Chicago PMI,57.6,58.2,57.4,
04-30-2018,10:00,USD,L,Pending Home Sales m/m,0.40%,0.60%,2.80%,3.10%
04-30-2018,14:30,CAD,H,BOC Gov Poloz Speaks,,,,
04-30-2018,18:30,AUD,L,AIG Manufacturing Index,58.3,,63.1,
04-30-2018,18:45,NZD,L,Building Consents m/m,14.70%,,6.40%,5.70%
04-30-2018,20:30,JPY,L,Final Manufacturing PMI,53.8,53.3,53.3,
05-01-2018,0:01,CHF,N,Bank Holiday [All Day],,,,
05-01-2018,0:01,EUR,N,French Bank Holiday [All Day],,,,
05-01-2018,0:01,EUR,N,German Bank Holiday [All Day],,,,
05-01-2018,0:01,EUR,N,Italian Bank Holiday [All Day],,,,
05-01-2018,0:01,USD,L,Total Vehicle Sales [All Day],17.2M,17.1M,17.5M,
05-01-2018,0:30,AUD,H,RBA Rate Statement,,,,
05-01-2018,0:30,AUD,M,Cash Rate,1.50%,1.50%,1.50%,
05-01-2018,2:30,AUD,L,Commodity Prices y/y,-1.40%,,-2.80%,-2.10%
05-01-2018,4:30,GBP,H,Manufacturing PMI,53.9,54.8,54.9,55.1
05-01-2018,4:30,GBP,L,M4 Money Supply m/m,-1.40%,0.20%,-0.40%,-0.30%
05-01-2018,4:30,GBP,L,Mortgage Approvals,63K,63K,64K,
05-01-2018,4:30,GBP,M,Net Lending to Individuals m/m,4.2B,4.9B,5.5B,5.4B
05-01-2018,6:20,AUD,H,RBA Gov Lowe Speaks,,,,
05-01-2018,8:30,CAD,H,GDP m/m,0.40%,0.30%,-0.10%,
05-01-2018,9:30,CAD,L,Manufacturing PMI,55.5,,55.7,
05-01-2018,9:45,USD,L,Final Manufacturing PMI,56.5,56.5,56.5,
05-01-2018,10:00,USD,H,ISM Manufacturing PMI,57.3,58.4,59.3,
05-01-2018,10:00,USD,L,Construction Spending m/m,-1.70%,0.50%,1.00%,0.10%
05-01-2018,10:00,USD,L,ISM Manufacturing Prices,79.3,78.3,78.1,
05-01-2018,10:24,NZD,M,GDT Price Index,-1.10%,,2.70%,
05-01-2018,14:30,CAD,H,BOC Gov Poloz Speaks,,,,
05-01-2018,18:45,NZD,H,Employment Change q/q,0.60%,0.50%,0.40%,0.50%
05-01-2018,18:45,NZD,H,Unemployment Rate,4.40%,4.40%,4.50%,
05-01-2018,18:45,NZD,L,Labor Cost Index q/q,0.30%,0.50%,0.40%,
05-01-2018,19:01,GBP,L,BRC Shop Price Index y/y,-1.00%,,-1.00%,
05-01-2018,19:50,JPY,L,Monetary Base y/y,7.80%,9.20%,9.10%,
05-01-2018,21:45,CNY,M,Caixin Manufacturing PMI,51.1,50.9,51,
05-02-2018,0:01,JPY,N,Bank Holiday [All Day],,,,
05-02-2018,1:02,JPY,L,Consumer Confidence,43.6,44.6,44.3,
05-02-2018,1:45,CHF,L,SECO Consumer Climate,2,5,5,
05-02-2018,3:15,CHF,L,Retail Sales y/y,-1.80%,0.30%,-0.20%,
05-02-2018,3:15,EUR,L,Spanish Manufacturing PMI,54.4,54.2,54.8,
05-02-2018,3:30,CHF,L,Manufacturing PMI,63.6,59.9,60.3,
05-02-2018,3:45,EUR,L,Italian Manufacturing PMI,53.5,54.4,55.1,
05-02-2018,3:50,EUR,L,French Final Manufacturing PMI,53.8,53.4,53.4,
05-02-2018,3:55,EUR,L,German Final Manufacturing PMI,58.1,58.1,58.1,
05-02-2018,4:00,EUR,L,Final Manufacturing PMI,56.2,56,56,
05-02-2018,4:00,EUR,L,Italian Monthly Unemployment Rate,11.00%,10.90%,11.00%,10.90%
05-02-2018,4:30,GBP,H,Construction PMI,52.5,50.5,47,
05-02-2018,5:00,EUR,L,Italian Prelim GDP q/q,0.30%,0.30%,0.30%,
05-02-2018,5:00,EUR,L,Unemployment Rate,8.50%,8.50%,8.50%,
05-02-2018,5:00,EUR,M,Prelim Flash GDP q/q,0.40%,0.40%,0.60%,
05-02-2018,8:15,USD,H,ADP Non-Farm Employment Change,204K,200K,228K,241K
05-02-2018,10:30,USD,H,Crude Oil Inventories,6.2M,1.0M,2.2M,
05-02-2018,11:30,EUR,M,German Buba President Weidmann Speaks,,,,
05-02-2018,14:00,USD,H,Federal Funds Rate,<1.75%,<1.75%,<1.75%,
05-02-2018,14:00,USD,H,FOMC Statement,,,,
05-02-2018,18:30,AUD,L,AIG Services Index,55.2,,56.9,
05-02-2018,21:00,NZD,L,ANZ Commodity Prices m/m,1.00%,,1.20%,
05-02-2018,21:30,AUD,H,Trade Balance,1.53B,0.68B,1.35B,0.83B
05-02-2018,21:30,AUD,M,Building Approvals m/m,2.60%,1.10%,-4.20%,-6.20%
05-03-2018,0:01,JPY,N,Bank Holiday [All Day],,,,
05-03-2018,4:30,GBP,H,Services PMI,52.8,53.5,51.7,
05-03-2018,4:47,EUR,L,Spanish 10-y Bond Auction,1.29|2.0,,1.24|1.3,
05-03-2018,5:00,EUR,L,PPI m/m,0.10%,0.10%,0.00%,0.10%
05-03-2018,5:00,EUR,M,Core CPI Flash Estimate y/y,0.70%,0.90%,1.00%,
05-03-2018,5:00,EUR,M,CPI Flash Estimate y/y,1.20%,1.30%,1.30%,1.40%
05-03-2018,5:00,EUR,M,EU Economic Forecasts,,,,
05-03-2018,5:03,EUR,L,French 10-y Bond Auction,0.81|1.9,,0.74|1.9,
05-03-2018,7:30,USD,L,Challenger Job Cuts y/y,-1.40%,,39.40%,
05-03-2018,8:30,CAD,H,Trade Balance,-4.1B,-2.3B,-2.9B,-2.7B
05-03-2018,8:30,USD,L,Trade Balance,-49.0B,-50.0B,-57.7B,-57.6B
05-03-2018,8:30,USD,M,Prelim Nonfarm Productivity q/q,0.70%,0.90%,0.00%,-0.10%
05-03-2018,8:30,USD,M,Prelim Unit Labor Costs q/q,2.70%,3.10%,2.50%,2.00%
05-03-2018,8:30,USD,M,Unemployment Claims,211K,225K,209K,
05-03-2018,9:45,USD,L,Final Services PMI,54.6,54.4,54.4,
05-03-2018,10:00,USD,H,ISM Non-Manufacturing PMI,56.8,58.1,58.8,
05-03-2018,10:00,USD,L,Factory Orders m/m,1.60%,1.30%,1.60%,1.20%
05-03-2018,10:30,USD,L,Natural Gas Storage,62B,47B,-18B,
05-03-2018,12:00,CHF,H,SNB Chairman Jordan Speaks,,,,
05-03-2018,21:30,AUD,H,RBA Monetary Policy Statement,,,,
05-03-2018,21:45,CNY,M,Caixin Services PMI,52.9,52.2,52.3,
05-04-2018,2:45,EUR,L,French Gov Budget Balance,-33.1B,,-28.5B,
05-04-2018,2:45,EUR,L,French Trade Balance,-5.3B,-4.9B,-5.0B,-5.2B
05-04-2018,3:00,EUR,L,Spanish Unemployment Change,-86.7K,-100.2K,-47.7K,
05-04-2018,3:15,EUR,L,Spanish Services PMI,55.6,56.1,56.2,
05-04-2018,3:45,EUR,L,Italian Services PMI,52.6,53,52.6,
05-04-2018,3:50,EUR,L,French Final Services PMI,57.4,57.4,57.4,
05-04-2018,3:55,EUR,L,German Final Services PMI,53,54.1,54.1,
05-04-2018,4:00,EUR,L,Final Services PMI,54.7,55,55,
05-04-2018,5:00,EUR,L,Retail Sales m/m,0.10%,0.50%,0.30%,0.10%
05-04-2018,8:30,USD,H,Average Hourly Earnings m/m,0.10%,0.20%,0.20%,0.30%
05-04-2018,8:30,USD,H,Non-Farm Employment Change,164K,190K,135K,103K
05-04-2018,8:30,USD,H,Unemployment Rate,3.90%,4.00%,4.10%,
05-04-2018,9:00,EUR,M,German Buba President Weidmann Speaks,,,,
05-04-2018,10:00,CAD,M,Ivey PMI,71.5,60.2,59.8,
05-04-2018,12:45,USD,M,FOMC Member Dudley Speaks,,,,
05-04-2018,15:00,USD,M,FOMC Member Williams Speaks,,,,
05-04-2018,17:30,USD,M,FOMC Member Quarles Speaks,,,,
05-04-2018,20:00,USD,M,FOMC Member Bostic Speaks,,,,
05-06-2018,18:30,AUD,L,AIG Construction Index,55.4,,57.2,
05-06-2018,19:00,USD,M,FOMC Member Quarles Speaks,,,,
05-06-2018,19:50,JPY,L,Monetary Policy Meeting Minutes,,,,
05-06-2018,21:30,AUD,L,ANZ Job Advertisements m/m,-0.20%,,-0.10%,0.00%
05-06-2018,21:30,AUD,M,NAB Business Confidence,10,,8,7
05-07-2018,0:01,GBP,N,Bank Holiday [All Day],,,,
05-07-2018,2:00,EUR,L,German Factory Orders m/m,-0.90%,0.50%,0.30%,
05-07-2018,3:00,CHF,L,Foreign Currency Reserves,757B,,738B,
05-07-2018,3:15,CHF,L,CPI m/m,0.20%,0.30%,0.40%,
05-07-2018,4:00,CAD,M,Gov Council Member Lane Speaks,,,,
05-07-2018,4:10,EUR,L,Retail PMI,48.6,,50.1,
05-07-2018,4:30,EUR,L,Sentix Investor Confidence,19.2,21.2,19.6,
05-07-2018,8:25,USD,M,FOMC Member Bostic Speaks,,,,
05-07-2018,14:00,USD,M,FOMC Member Barkin Speaks,,,,
05-07-2018,15:00,USD,L,Consumer Credit m/m,11.6B,16.2B,13.6B,10.6B
05-07-2018,19:30,JPY,L,Household Spending y/y,-0.70%,1.20%,-0.90%,
05-07-2018,21:30,AUD,H,Retail Sales m/m,0.00%,0.20%,0.60%,
05-07-2018,23:00,NZD,H,Inflation Expectations q/q,2.00%,,2.10%,
05-07-2018,23:13,CNY,M,Trade Balance,183B,187B,-30B,
05-07-2018,23:15,CNY,L,USD-Denominated Trade Balance,28.8B,27.5B,-5.0B,
05-07-2018,23:35,JPY,L,10-y Bond Auction,0.05|4.2,,0.03|4.2,
05-08-2018,0:01,EUR,N,French Bank Holiday [All Day],,,,
05-08-2018,1:45,CHF,L,Unemployment Rate,2.70%,2.90%,2.80%,2.90%
05-08-2018,2:00,EUR,L,German Industrial Production m/m,1.00%,0.80%,-1.70%,-1.60%
05-08-2018,2:00,EUR,L,German Trade Balance,22.0B,19.9B,19.4B,19.2B
05-08-2018,3:15,USD,H,Fed Chair Powell Speaks,,,,
05-08-2018,3:30,GBP,M,Halifax HPI m/m,-3.10%,-0.30%,1.60%,1.50%
05-08-2018,5:30,AUD,H,Annual Budget Release,,,,
05-08-2018,6:00,USD,L,NFIB Small Business Index,104.8,105.2,104.7,
05-08-2018,8:13,CAD,L,Housing Starts,214K,218K,225K,
05-08-2018,10:00,USD,L,JOLTS Job Openings,6.55M,6.02M,6.08M,6.05M
05-08-2018,10:02,USD,L,IBD/TIPP Economic Optimism,53.6,51.3,52.6,
05-08-2018,14:00,USD,H,President Trump Speaks,,,,
05-08-2018,14:00,USD,L,Loan Officer Survey,,,,
05-08-2018,19:01,GBP,L,BRC Retail Sales Monitor y/y,-4.20%,-0.70%,1.40%,
05-08-2018,20:00,JPY,L,Average Cash Earnings y/y,2.10%,1.10%,1.00%,1.30%
05-09-2018,1:03,JPY,L,Leading Indicators,105.00%,105.20%,106.00%,105.80%
05-09-2018,2:45,EUR,L,French Industrial Production m/m,-0.40%,0.40%,1.10%,1.20%
05-09-2018,4:00,EUR,L,Italian Retail Sales m/m,-0.20%,0.10%,0.70%,0.40%
05-09-2018,5:33,EUR,L,German 30-y Bond Auction,1.26|1.1,,1.12|1.0,
05-09-2018,5:35,GBP,L,10-y Bond Auction,1.61|2.2,,1.60|2.4,
05-09-2018,8:30,CAD,M,Building Permits m/m,3.10%,2.00%,-2.80%,-2.60%
05-09-2018,8:30,USD,H,PPI m/m,0.10%,0.20%,0.30%,
05-09-2018,8:30,USD,M,Core PPI m/m,0.20%,0.20%,0.30%,
05-09-2018,10:00,USD,L,Final Wholesale Inventories m/m,0.30%,0.60%,0.50%,
05-09-2018,10:30,USD,H,Crude Oil Inventories,-2.2M,-0.2M,6.2M,
05-09-2018,12:30,USD,M,FOMC Member Bostic Speaks,,,,
05-09-2018,13:01,USD,L,10-y Bond Auction,3.00|2.6,,2.80|2.5,
05-09-2018,17:00,NZD,H,Official Cash Rate,1.75%,1.75%,1.75%,
05-09-2018,17:00,NZD,H,RBNZ Monetary Policy Statement,,,,
05-09-2018,17:00,NZD,H,RBNZ Rate Statement,,,,
05-09-2018,18:00,NZD,H,RBNZ Press Conference,,,,
05-09-2018,19:01,GBP,L,RICS House Price Balance,-8%,-1%,0%,
05-09-2018,19:50,JPY,L,Bank Lending y/y,2.10%,1.90%,2.00%,
05-09-2018,19:50,JPY,L,BOJ Summary of Opinions,,,,
05-09-2018,19:53,JPY,L,Current Account,1.77T,1.62T,0.96T,1.02T
05-09-2018,21:10,NZD,H,RBNZ Gov Orr Speaks,,,,
05-09-2018,21:30,CNY,M,CPI y/y,1.80%,1.90%,2.10%,
05-09-2018,21:30,CNY,M,PPI y/y,3.40%,3.40%,3.10%,
05-10-2018,0:01,CHF,N,Bank Holiday [All Day],,,,
05-10-2018,0:01,EUR,N,French Bank Holiday [All Day],,,,
05-10-2018,0:01,EUR,N,German Bank Holiday [All Day],,,,
05-10-2018,1:00,JPY,L,Economy Watchers Sentiment,49,49.2,48.9,
05-10-2018,4:00,EUR,L,ECB Economic Bulletin,,,,
05-10-2018,4:00,EUR,L,Italian Industrial Production m/m,1.20%,0.40%,-0.50%,
05-10-2018,4:30,GBP,H,Manufacturing Production m/m,-0.10%,-0.20%,-0.20%,
05-10-2018,4:30,GBP,L,Construction Output m/m,-2.30%,-2.10%,-1.00%,-1.60%
05-10-2018,4:30,GBP,L,Industrial Production m/m,0.10%,0.10%,0.10%,
05-10-2018,4:30,GBP,M,Goods Trade Balance,-12.3B,-11.2B,-10.4B,-10.2B
05-10-2018,7:00,GBP,H,BOE Inflation Report,,,,
05-10-2018,7:00,GBP,H,Monetary Policy Summary,,,,
05-10-2018,7:00,GBP,H,MPC Official Bank Rate Votes,2-0-7,2-0-7,2-0-7,
05-10-2018,7:00,GBP,H,Official Bank Rate,0.50%,0.50%,0.50%,
05-10-2018,7:00,GBP,M,Asset Purchase Facility,435B,435B,435B,
05-10-2018,7:00,GBP,M,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9,
05-10-2018,7:01,GBP,L,NIESR GDP Estimate,0.10%,,0.10%,0.20%
05-10-2018,8:30,CAD,M,NHPI m/m,0.00%,0.00%,-0.20%,
05-10-2018,8:30,USD,H,Core CPI m/m,0.10%,0.20%,0.20%,
05-10-2018,8:30,USD,H,CPI m/m,0.20%,0.30%,-0.10%,
05-10-2018,8:30,USD,M,Unemployment Claims,211K,219K,211K,
05-10-2018,10:30,USD,L,Natural Gas Storage,89B,81B,62B,
05-10-2018,13:01,USD,L,30-y Bond Auction,3.13|2.4,,3.04|2.4,
05-10-2018,14:00,USD,L,Federal Budget Balance,214.3B,201.2B,-208.7B,
05-10-2018,18:30,NZD,M,Business NZ Manufacturing Index,58.9,,53.1,52.2
05-10-2018,18:45,NZD,L,FPI m/m,0.10%,,1.00%,
05-10-2018,19:50,JPY,L,M2 Money Stock y/y,3.30%,3.20%,3.10%,3.20%
05-10-2018,21:30,AUD,L,Home Loans m/m,-2.20%,-1.90%,-0.30%,-0.20%
05-11-2018,5:00,CNY,L,M2 Money Supply y/y,8.30%,8.50%,8.20%,
05-11-2018,5:00,CNY,L,New Loans,1180B,1100B,1120B,
05-11-2018,8:30,CAD,H,Employment Change,-1.1K,17.8K,32.3K,
05-11-2018,8:30,CAD,H,Unemployment Rate,5.80%,5.80%,5.80%,
05-11-2018,8:30,USD,L,Import Prices m/m,0.30%,0.50%,-0.20%,0.00%
05-11-2018,9:10,CAD,M,Gov Council Member Wilkins Speaks,,,,
05-11-2018,9:15,EUR,H,ECB President Draghi Speaks,,,,
05-11-2018,10:00,USD,L,Prelim UoM Inflation Expectations,2.80%,,2.70%,
05-11-2018,10:00,USD,M,Prelim UoM Consumer Sentiment,98.8,98.4,98.8,97.8
05-13-2018,19:50,JPY,L,PPI y/y,2.00%,2.00%,2.10%,
05-14-2018,1:59,JPY,L,Prelim Machine Tool Orders y/y,22.00%,,28.10%,
05-14-2018,2:45,USD,M,FOMC Member Mester Speaks,,,,
05-14-2018,11:00,AUD,M,RBA Assist Gov Debelle Speaks,,,,
05-14-2018,19:10,AUD,M,RBA Assist Gov Debelle Speaks,,,,
05-14-2018,21:30,AUD,H,Monetary Policy Meeting Minutes,,,,
05-14-2018,21:40,AUD,M,RBA Assist Gov Debelle Speaks,,,,
05-14-2018,22:00,CNY,L,Retail Sales y/y,9.40%,10.00%,10.10%,
05-14-2018,22:00,CNY,M,Fixed Asset Investment ytd/y,7.00%,7.40%,7.50%,
05-14-2018,22:00,CNY,M,Industrial Production y/y,7.00%,6.40%,6.00%,
05-14-2018,23:35,JPY,L,30-y Bond Auction,0.75|4.4,,0.71|4.3,
05-15-2018,0:30,JPY,L,Tertiary Industry Activity m/m,-0.30%,-0.20%,0.10%,0.00%
05-15-2018,2:00,EUR,M,German Prelim GDP q/q,0.30%,0.40%,0.60%,
05-15-2018,2:45,EUR,L,French Final CPI m/m,0.20%,0.10%,0.10%,
05-15-2018,2:45,EUR,L,French Prelim Private Payrolls q/q,0.30%,0.40%,0.40%,0.30%
05-15-2018,3:15,CHF,M,PPI m/m,0.40%,0.30%,-0.20%,
05-15-2018,4:30,GBP,H,Average Earnings Index 3m/y,2.60%,2.70%,2.80%,
05-15-2018,4:30,GBP,M,Claimant Count Change,31.2K,13.3K,15.7K,11.6K
05-15-2018,4:30,GBP,M,Unemployment Rate,4.20%,4.20%,4.20%,
05-15-2018,5:00,EUR,L,Industrial Production m/m,0.50%,0.60%,-0.90%,-0.80%
05-15-2018,5:00,EUR,L,ZEW Economic Sentiment,2.4,2,1.9,
05-15-2018,5:00,EUR,M,Flash GDP q/q,0.40%,0.40%,0.40%,
05-15-2018,5:00,EUR,M,German ZEW Economic Sentiment,-8.2,-8,-8.2,
05-15-2018,8:30,USD,H,Core Retail Sales m/m,0.30%,0.50%,0.40%,0.20%
05-15-2018,8:30,USD,H,Retail Sales m/m,0.30%,0.40%,0.80%,0.60%
05-15-2018,8:30,USD,M,Empire State Manufacturing Index,20.1,15.1,15.8,
05-15-2018,10:00,USD,L,Business Inventories m/m,0.00%,0.20%,0.60%,
05-15-2018,10:00,USD,L,NAHB Housing Market Index,70,70,68,69
05-15-2018,10:19,NZD,M,GDT Price Index,1.90%,,-1.10%,
05-15-2018,12:45,USD,M,FOMC Member Williams Speaks,,,,
05-15-2018,16:00,USD,L,TIC Long-Term Purchases,61.8B,51.3B,49.0B,
05-15-2018,19:50,JPY,L,Prelim GDP Price Index y/y,0.50%,0.30%,0.10%,0.00%
05-15-2018,19:50,JPY,M,Prelim GDP q/q,-0.20%,0.00%,0.40%,0.10%
05-15-2018,20:30,AUD,L,Westpac Consumer Sentiment,-0.60%,,-0.60%,
05-15-2018,21:30,AUD,H,Wage Price Index q/q,0.50%,0.60%,0.50%,0.60%
05-16-2018,0:30,JPY,L,Revised Industrial Production m/m,1.40%,1.20%,1.20%,
05-16-2018,2:00,EUR,L,German Final CPI m/m,0.00%,0.00%,0.00%,
05-16-2018,5:00,EUR,L,Final Core CPI y/y,0.70%,0.70%,0.70%,
05-16-2018,5:00,EUR,M,Final CPI y/y,1.20%,1.20%,1.20%,
05-16-2018,5:35,EUR,L,German 10-y Bond Auction,0.62|2.8,,0.51|1.4,
05-16-2018,8:00,EUR,M,ECB President Draghi Speaks,,,,
05-16-2018,8:30,CAD,M,Manufacturing Sales m/m,1.40%,1.10%,2.70%,1.90%
05-16-2018,8:30,USD,H,Building Permits,1.35M,1.35M,1.38M,1.35M
05-16-2018,8:30,USD,M,FOMC Member Bostic Speaks,,,,
05-16-2018,8:30,USD,M,Housing Starts,1.29M,1.32M,1.34M,1.32M
05-16-2018,9:15,USD,M,Capacity Utilization Rate,78.00%,78.40%,77.60%,78.00%
05-16-2018,9:15,USD,M,Industrial Production m/m,0.70%,0.60%,0.70%,0.50%
05-16-2018,9:30,GBP,L,CB Leading Index m/m,-0.20%,,-0.30%,-0.40%
05-16-2018,10:00,USD,M,Mortgage Delinquencies,4.63%,,5.17%,
05-16-2018,10:30,USD,H,Crude Oil Inventories,-1.4M,-1.1M,-2.2M,
05-16-2018,12:00,CAD,M,Gov Council Member Schembri Speaks,,,,
05-16-2018,12:00,CHF,H,SNB Chairman Jordan Speaks,,,,
05-16-2018,18:45,NZD,L,PPI Input q/q,0.60%,0.30%,0.90%,
05-16-2018,18:45,NZD,L,PPI Output q/q,0.20%,0.20%,1.00%,
05-16-2018,19:50,JPY,L,Core Machinery Orders m/m,-3.90%,-2.90%,2.10%,
05-16-2018,21:00,AUD,L,MI Inflation Expectations,3.70%,,3.60%,
05-16-2018,21:30,AUD,H,Employment Change,22.6K,19.8K,-0.7K,4.9K
05-16-2018,21:30,AUD,H,Unemployment Rate,5.60%,5.50%,5.50%,
05-16-2018,22:00,CNY,L,Foreign Direct Investment ytd/y,0.10%,,0.50%,
05-16-2018,22:00,NZD,H,Annual Budget Release,,,,
05-17-2018,4:00,EUR,L,Italian Trade Balance,4.53B,3.74B,3.10B,
05-17-2018,4:57,EUR,L,Spanish 10-y Bond Auction,1.37|2.3,,1.29|2.0,
05-17-2018,8:30,CAD,L,ADP Non-Farm Employment Change,30.2K,,59.3K,42.8K
05-17-2018,8:30,CAD,M,Foreign Securities Purchases,6.15B,3.00B,4.32B,3.96B
05-17-2018,8:30,USD,M,Unemployment Claims,222K,216K,211K,
05-17-2018,8:32,USD,M,Philly Fed Manufacturing Index,34.4,21.1,23.2,
05-17-2018,10:00,USD,L,CB Leading Index m/m,0.40%,0.40%,0.40%,0.30%
05-17-2018,10:30,USD,L,Natural Gas Storage,106B,105B,89B,
05-17-2018,12:00,GBP,M,MPC Member Haldane Speaks,,,,
05-17-2018,19:30,JPY,L,National Core CPI y/y,0.70%,0.80%,0.90%,
05-18-2018,2:00,EUR,L,German PPI m/m,0.50%,0.30%,0.10%,
05-18-2018,2:00,EUR,L,German WPI m/m,0.50%,0.20%,0.00%,
05-18-2018,3:00,USD,M,FOMC Member Mester Speaks,,,,
05-18-2018,4:00,EUR,L,Current Account,32.0B,35.1B,36.8B,35.1B
05-18-2018,5:00,EUR,L,Trade Balance,21.2B,20.7B,20.9B,21.0B
05-18-2018,8:30,CAD,H,Core Retail Sales m/m,-0.20%,0.50%,0.00%,
05-18-2018,8:30,CAD,H,CPI m/m,0.30%,0.30%,0.30%,
05-18-2018,8:30,CAD,L,Core CPI m/m,0.10%,,0.20%,
05-18-2018,8:30,CAD,M,Common CPI y/y,1.90%,,1.90%,
05-18-2018,8:30,CAD,M,Median CPI y/y,2.10%,,2.10%,
05-18-2018,8:30,CAD,M,Retail Sales m/m,0.60%,0.30%,0.50%,0.40%
05-18-2018,8:30,CAD,M,Trimmed CPI y/y,2.10%,,2.00%,
05-18-2018,9:15,USD,M,FOMC Member Brainard Speaks,,,,
05-20-2018,18:45,NZD,H,Retail Sales q/q,0.10%,1.00%,1.40%,1.70%
05-20-2018,18:45,NZD,L,Visitor Arrivals m/m,-1.30%,,-1.50%,-2.10%
05-20-2018,18:47,NZD,M,Core Retail Sales q/q,0.60%,1.10%,1.80%,
05-20-2018,19:01,GBP,L,Rightmove HPI m/m,0.80%,,0.40%,
05-20-2018,19:50,JPY,L,Trade Balance,0.55T,0.11T,0.17T,0.12T
05-20-2018,23:00,NZD,L,Credit Card Spending y/y,7.00%,,7.40%,7.20%
05-21-2018,0:01,CAD,N,Bank Holiday [All Day],,,,
05-21-2018,0:01,CHF,N,Bank Holiday [All Day],,,,
05-21-2018,0:01,EUR,N,French Bank Holiday [All Day],,,,
05-21-2018,0:01,EUR,N,German Bank Holiday [All Day],,,,
05-21-2018,10:30,AUD,L,CB Leading Index m/m,0.20%,,0.20%,0.30%
05-21-2018,11:30,USD,M,FOMC Member Bostic Speaks,,,,
05-22-2018,1:00,JPY,L,BOJ Core CPI y/y,0.50%,0.60%,0.70%,
05-22-2018,4:15,GBP,M,MPC Member Vlieghe Speaks,,,,
05-22-2018,4:30,GBP,M,Public Sector Net Borrowing,6.2B,7.2B,-0.8B,-0.3B
05-22-2018,5:00,GBP,H,Inflation Report Hearings,,,,
05-22-2018,6:00,EUR,L,German Buba Monthly Report,,,,
05-22-2018,6:00,GBP,L,CBI Industrial Order Expectations,-3,2,4,
05-22-2018,8:30,CAD,L,Wholesale Sales m/m,1.10%,0.80%,-0.40%,-0.80%
05-22-2018,9:00,CNY,L,CB Leading Index m/m,1.50%,,1.60%,1.70%
05-22-2018,9:59,USD,L,Richmond Manufacturing Index,16,9,-3,
05-22-2018,20:30,AUD,L,MI Leading Index m/m,0.20%,,-0.10%,-0.20%
05-22-2018,20:30,JPY,L,Flash Manufacturing PMI,52.5,53.6,53.8,53.3
05-22-2018,21:30,AUD,M,Construction Work Done q/q,0.20%,1.10%,-18.30%,-19.40%
05-23-2018,0:30,JPY,L,All Industries Activity m/m,0.00%,0.10%,0.40%,
05-23-2018,3:00,EUR,M,French Flash Manufacturing PMI,55.1,53.6,53.8,53.4
05-23-2018,3:00,EUR,M,French Flash Services PMI,54.3,57.1,57.4,
05-23-2018,3:30,EUR,M,German Flash Manufacturing PMI,56.8,57.9,58.1,
05-23-2018,3:30,EUR,M,German Flash Services PMI,52.1,53.1,53,54.1
05-23-2018,4:00,AUD,H,RBA Gov Lowe Speaks,,,,
05-23-2018,4:00,EUR,M,Flash Manufacturing PMI,55.5,56.1,56.2,56
05-23-2018,4:00,EUR,M,Flash Services PMI,53.9,54.7,54.7,55
05-23-2018,4:30,GBP,H,CPI y/y,2.40%,2.50%,2.50%,
05-23-2018,4:30,GBP,L,Core CPI y/y,2.10%,2.20%,2.30%,
05-23-2018,4:30,GBP,L,HPI y/y,4.20%,4.40%,4.20%,4.40%
05-23-2018,4:30,GBP,L,PPI Output m/m,0.30%,0.30%,0.30%,0.20%
05-23-2018,4:30,GBP,M,PPI Input m/m,0.40%,1.00%,0.10%,-0.10%
05-23-2018,4:30,GBP,M,RPI y/y,3.40%,3.40%,3.30%,
05-23-2018,6:00,GBP,L,CBI Realized Sales,11,4,-2,
05-23-2018,9:45,USD,L,Flash Manufacturing PMI,56.6,56.6,56.5,
05-23-2018,9:45,USD,L,Flash Services PMI,55.7,54.9,54.6,54.4
05-23-2018,9:55,EUR,L,Consumer Confidence,0,0,0,
05-23-2018,10:00,USD,L,New Home Sales,662K,680K,672K,694K
05-23-2018,10:30,USD,H,Crude Oil Inventories,5.8M,-2.5M,-1.4M,
05-23-2018,14:00,USD,H,FOMC Meeting Minutes,,,,
05-23-2018,18:45,NZD,M,Trade Balance,263M,200M,-156M,-86M
05-24-2018,0:01,EUR,L,Eurogroup Meetings [All Day],,,,
05-24-2018,2:00,EUR,L,German Final GDP q/q,0.30%,0.30%,0.30%,
05-24-2018,2:00,EUR,L,German GfK Consumer Climate,10.7,10.8,10.8,
05-24-2018,4:00,EUR,L,ECB Financial Stability Review,,,,
05-24-2018,4:00,GBP,H,BOE Gov Carney Speaks,,,,
05-24-2018,4:15,USD,M,FOMC Member Dudley Speaks,,,,
05-24-2018,4:30,GBP,H,Retail Sales m/m,1.60%,0.80%,-1.10%,-1.20%
05-24-2018,7:30,EUR,H,ECB Monetary Policy Meeting Accounts,,,,
05-24-2018,8:30,CAD,L,Corporate Profits q/q,2.70%,,-1.90%,
05-24-2018,8:30,USD,M,Unemployment Claims,234K,220K,223K,222K
05-24-2018,8:59,EUR,L,Belgian NBB Business Climate,0.2,0.6,1,
05-24-2018,9:00,USD,L,HPI m/m,0.10%,0.50%,0.60%,
05-24-2018,10:00,USD,M,Existing Home Sales,5.46M,5.56M,5.60M,
05-24-2018,10:30,USD,L,Natural Gas Storage,91B,92B,106B,
05-24-2018,10:35,USD,M,FOMC Member Bostic Speaks,,,,
05-24-2018,15:10,GBP,H,BOE Gov Carney Speaks,,,,
